Ticker,Date,mean_sent,n_tweets,pos_share,neg_share
PLTR,2021-12-15,0.40432666666666667,15,0.8,0.06666666666666667
PLTR,2021-12-16,0.7616833333333334,18,0.8888888888888888,0.05555555555555555
PLTR,2021-12-17,0.314025,8,1.0,0.0
PLTR,2021-12-18,0.7592,7,1.0,0.0
PLTR,2021-12-22,0.30575,2,0.5,0.0
PLTR,2021-12-23,0.516,5,1.0,0.0
PLTR,2021-12-26,0.7499,5,1.0,0.0
PLTR,2021-12-27,0.3506,2,1.0,0.0
PLTR,2021-12-28,-0.163075,4,0.0,0.25
PLTR,2021-12-29,-0.1027,2,0.0,1.0
PLTR,2021-12-30,0.5290999999999999,5,1.0,0.0
PLTR,2021-12-31,0.28750000000000003,6,0.3333333333333333,0.0
PLTR,2022-01-01,0.5592545454545454,22,0.9545454545454546,0.0
PLTR,2022-01-03,0.7270666666666666,3,1.0,0.0
PLTR,2022-01-04,0.8759333333333333,9,1.0,0.0
PLTR,2022-01-05,0.6074333333333334,3,1.0,0.0
PLTR,2022-01-06,0.04019,10,0.1,0.0
PLTR,2022-01-07,-0.6341,1,0.0,1.0
PLTR,2022-01-09,0.3045333333333333,3,0.3333333333333333,0.0
PLTR,2022-01-10,0.75488,10,0.8,0.0
PLTR,2022-01-11,0.4088,2,0.5,0.0
PLTR,2022-01-13,0.34273333333333333,3,0.6666666666666666,0.3333333333333333
PLTR,2022-01-14,0.65235,2,1.0,0.0
PLTR,2022-01-15,0.6808,10,1.0,0.0
PLTR,2022-01-18,-0.3818,1,0.0,1.0
PLTR,2022-01-19,0.9649,8,1.0,0.0
PLTR,2022-01-20,-0.8268,1,0.0,1.0
PLTR,2022-01-21,-0.017774999999999985,4,0.25,0.5
PLTR,2022-01-22,0.2294,2,0.5,0.0
PLTR,2022-01-23,0.8643,1,1.0,0.0
PLTR,2022-01-24,0.0,6,0.0,0.0
PLTR,2022-01-25,0.8286,1,1.0,0.0
PLTR,2022-01-27,-0.6249,2,0.0,1.0
PLTR,2022-01-28,0.3834,2,1.0,0.0
PLTR,2022-01-29,0.17790000000000003,6,1.0,0.0
PLTR,2022-01-30,0.6956,2,1.0,0.0
PLTR,2022-02-01,0.8602,1,1.0,0.0
PLTR,2022-02-02,0.6870333333333334,6,1.0,0.0
PLTR,2022-02-03,0.0,1,0.0,0.0
PLTR,2022-02-04,0.5766,2,1.0,0.0
PLTR,2022-02-07,0.8271,4,1.0,0.0
PLTR,2022-02-08,0.9236,1,1.0,0.0
PLTR,2022-02-11,0.625,6,1.0,0.0
PLTR,2022-02-12,0.0,1,0.0,0.0
PLTR,2022-02-15,0.14604999999999999,2,0.5,0.5
PLTR,2022-02-17,-0.28769999999999996,5,0.2,0.8
PLTR,2022-02-18,0.028000000000000025,3,0.3333333333333333,0.3333333333333333
PLTR,2022-02-19,0.0,1,0.0,0.0
PLTR,2022-02-20,0.891,1,1.0,0.0
PLTR,2022-02-21,-0.370425,4,0.0,0.75
PLTR,2022-02-22,0.5789333333333334,3,1.0,0.0
PLTR,2022-02-23,0.10559090909090908,11,0.18181818181818182,0.09090909090909091
PLTR,2022-02-24,0.2671,2,0.5,0.5
PLTR,2022-02-25,0.49105333333333334,15,0.7333333333333333,0.0
PLTR,2022-02-27,0.7269,1,1.0,0.0
PLTR,2022-03-01,0.6908,1,1.0,0.0
PLTR,2022-03-02,0.6908,8,1.0,0.0
PLTR,2022-03-03,0.6464000000000001,10,1.0,0.0
PLTR,2022-03-04,0.45975,2,0.5,0.0
PLTR,2022-03-06,0.4404,1,1.0,0.0
PLTR,2022-03-08,-0.5423,5,0.0,1.0
PLTR,2022-03-09,-0.4588,5,0.0,1.0
PLTR,2022-03-10,0.69,4,1.0,0.0
PLTR,2022-03-11,0.07779090909090909,11,0.6363636363636364,0.36363636363636365
PLTR,2022-03-12,0.29854,10,0.5,0.0
PLTR,2022-03-13,-0.24503333333333333,3,0.0,0.3333333333333333
PLTR,2022-03-14,-0.19535,8,0.0,0.25
PLTR,2022-03-17,0.13559333333333334,15,0.5333333333333333,0.0
PLTR,2022-03-18,0.36874,15,0.4666666666666667,0.0
PLTR,2022-03-21,0.69,3,1.0,0.0
PLTR,2022-03-22,0.60805,4,0.75,0.25
PLTR,2022-03-24,0.15863333333333335,3,0.6666666666666666,0.3333333333333333
PLTR,2022-03-25,0.5994,1,1.0,0.0
PLTR,2022-03-26,0.41157499999999997,4,1.0,0.0
PLTR,2022-03-27,0.44916666666666666,3,1.0,0.0
PLTR,2022-03-29,0.8176,5,1.0,0.0
PLTR,2022-03-30,0.6858,1,1.0,0.0
PLTR,2022-04-01,0.6369,9,1.0,0.0
PLTR,2022-04-04,0.4826,3,1.0,0.0
PLTR,2022-04-05,-0.4389,2,0.0,1.0
PLTR,2022-04-06,0.8357,2,1.0,0.0
PLTR,2022-04-08,0.0,1,0.0,0.0
PLTR,2022-04-09,0.2944,6,1.0,0.0
PLTR,2022-04-10,0.1926,2,1.0,0.0
PLTR,2022-04-13,-0.11323333333333332,9,0.1111111111111111,0.2222222222222222
PLTR,2022-04-15,0.0,1,0.0,0.0
PLTR,2022-04-17,0.18968000000000002,5,0.2,0.0
PLTR,2022-04-19,0.0813,1,1.0,0.0
PLTR,2022-04-20,0.7755500000000001,4,1.0,0.0
PLTR,2022-04-21,0.0,1,0.0,0.0
PLTR,2022-04-22,-0.39892500000000003,8,0.0,0.75
PLTR,2022-04-23,0.4511,3,1.0,0.0
PLTR,2022-04-25,0.3062,2,0.5,0.0
PLTR,2022-04-26,0.0,3,0.0,0.0
PLTR,2022-04-27,0.60135,2,1.0,0.0
PLTR,2022-04-28,0.0,6,0.0,0.0
PLTR,2022-04-29,0.0,2,0.0,0.0
PLTR,2022-04-30,0.0335,4,0.75,0.25
PLTR,2022-05-02,0.882,1,1.0,0.0
PLTR,2022-05-05,0.8981,3,1.0,0.0
PLTR,2022-05-07,0.190475,8,0.375,0.0
PLTR,2022-05-08,0.48915,4,0.75,0.0
PLTR,2022-05-09,-0.15195454545454545,11,0.09090909090909091,0.2727272727272727
PLTR,2022-05-10,-0.10703333333333336,3,0.3333333333333333,0.6666666666666666
PLTR,2022-05-12,0.836,1,1.0,0.0
PLTR,2022-05-13,0.4019,1,1.0,0.0
PLTR,2022-05-15,0.368,2,1.0,0.0
PLTR,2022-05-19,0.0,1,0.0,0.0
PLTR,2022-05-20,-0.4767,1,0.0,1.0
PLTR,2022-05-21,0.6369,9,1.0,0.0
PLTR,2022-05-22,0.2732,9,1.0,0.0
PLTR,2022-05-27,0.2849,1,1.0,0.0
PLTR,2022-05-28,0.7003,1,1.0,0.0
PLTR,2022-06-02,0.6842133333333333,15,1.0,0.0
PLTR,2022-06-05,0.772625,12,1.0,0.0
PLTR,2022-06-07,0.0,1,0.0,0.0
PLTR,2022-06-09,0.0,2,0.0,0.0
PLTR,2022-06-11,0.19107000000000002,10,0.3,0.0
PLTR,2022-06-13,0.11952499999999999,16,0.4375,0.0
PLTR,2022-06-16,0.5357636363636363,11,0.9090909090909091,0.0
PLTR,2022-06-17,-0.428925,4,0.0,0.75
PLTR,2022-06-19,0.2869,1,1.0,0.0
PLTR,2022-06-21,0.0,4,0.0,0.0
PLTR,2022-06-23,0.9545,3,1.0,0.0
PLTR,2022-06-26,0.8429,1,1.0,0.0
PLTR,2022-06-28,0.4019,1,1.0,0.0
PLTR,2022-06-29,0.0,1,0.0,0.0
PLTR,2022-07-01,-0.3809142857142857,7,0.2857142857142857,0.7142857142857143
PLTR,2022-07-05,0.0,1,0.0,0.0
PLTR,2022-07-08,-0.2789,4,0.0,1.0
PLTR,2022-07-12,0.0,3,0.0,0.0
PLTR,2022-07-13,0.2023,1,1.0,0.0
PLTR,2022-07-14,-0.14049999999999999,3,0.0,0.3333333333333333
PLTR,2022-07-21,0.4588,1,1.0,0.0
PLTR,2022-07-22,0.79375,2,1.0,0.0
PLTR,2022-07-26,0.0,1,0.0,0.0
PLTR,2022-07-29,0.7717,4,1.0,0.0
PLTR,2022-07-30,0.10415,6,0.16666666666666666,0.0
PLTR,2022-08-01,0.55846,5,1.0,0.0
PLTR,2022-08-02,0.0,8,0.0,0.0
PLTR,2022-08-05,0.18733333333333335,3,0.6666666666666666,0.3333333333333333
PLTR,2022-08-07,0.5014000000000001,5,0.8,0.0
PLTR,2022-08-09,0.743,1,1.0,0.0
PLTR,2022-08-11,0.0,3,0.0,0.0
PLTR,2022-08-17,0.5522,5,1.0,0.0
PLTR,2022-08-22,-0.0516,1,0.0,1.0
PLTR,2022-08-25,-0.7118,1,0.0,1.0
PLTR,2022-09-01,0.0343,1,1.0,0.0
PLTR,2022-09-04,0.7506,2,1.0,0.0
PLTR,2022-09-12,0.0,5,0.0,0.0
PLTR,2022-09-20,0.4404,4,1.0,0.0
PLTR,2022-09-21,0.0,1,0.0,0.0
PLTR,2022-09-24,0.0,3,0.0,0.0
RHM.DE,2022-01-01,0.8955,1,1.0,0.0
RHM.DE,2022-01-13,0.0,3,0.0,0.0
RHM.DE,2022-04-19,-0.7456,1,0.0,1.0
RHM.DE,2022-05-16,0.9039,1,1.0,0.0
RHM.DE,2022-08-22,0.3612,3,1.0,0.0
